rank,name,url,content_richness_score,article_length,section_count,infobox_field_count,image_count,reference_count,limited_content
275,Patsy Cline (disambiguation),https://en.wikipedia.org/wiki/Patsy_Cline_(disambiguation),10.54,377,1,0,0,0,true
276,Ruizia (disambiguation),https://en.wikipedia.org/wiki/Ruizia_(disambiguation),10.54,377,1,0,0,0,true
277,Biščević,https://en.wikipedia.org/wiki/Bi%C5%A1%C4%8Devi%C4%87,10.55,378,1,0,0,0,true
278,WOTR,https://en.wikipedia.org/wiki/WOTR,10.55,378,1,0,0,0,true
279,Quartz Mountain (disambiguation),https://en.wikipedia.org/wiki/Quartz_Mountain_(disambiguation),10.55,379,1,0,0,0,true
280,Let the Fire Burn (disambiguation),https://en.wikipedia.org/wiki/Let_the_Fire_Burn_(disambiguation),10.56,381,1,0,0,0,true
281,Sanduo,https://en.wikipedia.org/wiki/Sanduo,10.56,382,1,0,0,0,true
282,Guusje,https://en.wikipedia.org/wiki/Guusje,10.57,383,1,0,0,0,true
283,Khan family,https://en.wikipedia.org/wiki/Khan_family,10.57,383,1,0,0,0,true
284,Wilhelm Friedrich Jaeger,https://en.wikipedia.org/wiki/Wilhelm_Friedrich_Jaeger,10.57,383,1,0,0,0,true
285,Sérgio Augusto Abrahão Morato,https://en.wikipedia.org/wiki/S%C3%A9rgio_Augusto_Abrah%C3%A3o_Morato,10.57,383,1,0,0,0,true
286,AMSC,https://en.wikipedia.org/wiki/AMSC,10.58,384,1,0,0,0,true
287,Yvonne (disambiguation),https://en.wikipedia.org/wiki/Yvonne_(disambiguation),10.59,386,1,0,0,0,true
288,"University, North Carolina","https://en.wikipedia.org/wiki/University,_North_Carolina",10.59,385,1,0,0,0,true
289,USS Impeccable,https://en.wikipedia.org/wiki/USS_Impeccable,10.6,387,1,0,0,0,true
290,Stumbling block (disambiguation),https://en.wikipedia.org/wiki/Stumbling_block_(disambiguation),10.6,387,1,0,0,0,true
291,元,https://en.wikipedia.org/wiki/%E5%85%83,10.6,388,1,0,0,0,true
292,North Hall,https://en.wikipedia.org/wiki/North_Hall,10.61,389,1,0,0,0,true
293,Booty Man,https://en.wikipedia.org/wiki/Booty_Man,10.61,392,1,0,0,0,true
294,Sukhāvatīvyūha Sūtra,https://en.wikipedia.org/wiki/Sukh%C4%81vat%C4%ABvy%C5%ABha_S%C5%ABtra,10.61,389,1,0,0,0,true
295,Rovine,https://en.wikipedia.org/wiki/Rovine,10.62,393,1,0,0,0,true
296,OFL,https://en.wikipedia.org/wiki/OFL,10.62,393,1,0,0,0,true
297,Alligator River,https://en.wikipedia.org/wiki/Alligator_River,10.63,394,1,0,0,0,true
298,Gol Cheshmeh,https://en.wikipedia.org/wiki/Gol_Cheshmeh,10.63,394,1,0,0,0,true
299,Gustin (disambiguation),https://en.wikipedia.org/wiki/Gustin_(disambiguation),10.63,394,1,0,0,0,true
300,Press Gang (disambiguation),https://en.wikipedia.org/wiki/Press_Gang_(disambiguation),10.63,394,1,0,0,0,true
301,German ship Sylt,https://en.wikipedia.org/wiki/German_ship_Sylt,10.63,394,1,0,0,0,true
302,Rudolf König (disambiguation),https://en.wikipedia.org/wiki/Rudolf_K%C3%B6nig_(disambiguation),10.65,395,1,0,0,0,true
303,Lebid,https://en.wikipedia.org/wiki/Lebid,10.65,396,1,0,0,0,true
304,Ernest Moore,https://en.wikipedia.org/wiki/Ernest_Moore,10.65,399,1,0,0,0,true
305,Orchesography,https://en.wikipedia.org/wiki/Orchesography,10.66,401,1,0,0,0,true
306,Bittermann,https://en.wikipedia.org/wiki/Bittermann,10.66,400,1,0,0,0,true
307,Wooden Spoon,https://en.wikipedia.org/wiki/Wooden_Spoon,10.66,401,1,0,0,0,true
308,Jack Nichols,https://en.wikipedia.org/wiki/Jack_Nichols,10.67,403,1,0,0,0,true
309,Sonogram,https://en.wikipedia.org/wiki/Sonogram,10.67,402,1,0,0,0,true
310,Rashk,https://en.wikipedia.org/wiki/Rashk,10.68,404,1,0,0,0,true
311,Inzer (surname),https://en.wikipedia.org/wiki/Inzer_(surname),10.68,405,1,0,0,0,true
312,Noctography,https://en.wikipedia.org/wiki/Noctography,10.68,405,1,0,0,0,true
313,ATCC,https://en.wikipedia.org/wiki/ATCC,10.69,407,1,0,0,0,true
314,Tianqing,https://en.wikipedia.org/wiki/Tianqing,10.69,407,1,0,0,0,true
315,"Soo, Lanzarote","https://en.wikipedia.org/wiki/Soo,_Lanzarote",10.7,408,1,0,0,0,true
316,Zadębie,https://en.wikipedia.org/wiki/Zad%C4%99bie,10.71,409,1,0,0,0,true
317,WDI,https://en.wikipedia.org/wiki/WDI,10.71,409,1,0,0,0,true
318,"Hulta, Jönköping","https://en.wikipedia.org/wiki/Hulta,_J%C3%B6nk%C3%B6ping",10.71,409,1,0,0,0,true
319,Chudin,https://en.wikipedia.org/wiki/Chudin,10.72,410,1,0,0,0,true
320,FLW,https://en.wikipedia.org/wiki/FLW,10.72,410,1,0,0,0,true
321,Mujib Cabinet,https://en.wikipedia.org/wiki/Mujib_Cabinet,10.72,411,1,0,0,0,true
322,The Throne of Saturn,https://en.wikipedia.org/wiki/The_Throne_of_Saturn,10.72,411,1,0,0,0,true
323,Odius,https://en.wikipedia.org/wiki/Odius,10.73,412,1,0,0,0,true
324,Sons and Lovers (disambiguation),https://en.wikipedia.org/wiki/Sons_and_Lovers_(disambiguation),10.73,412,1,0,0,0,true
325,Livingston High School,https://en.wikipedia.org/wiki/Livingston_High_School,10.74,413,1,0,0,0,true
326,Yazlık,https://en.wikipedia.org/wiki/Yazl%C4%B1k,10.74,413,1,0,0,0,true
327,Restoration of the Aaronic priesthood,https://en.wikipedia.org/wiki/Restoration_of_the_Aaronic_priesthood,10.75,415,1,0,0,0,true
328,Razdan,https://en.wikipedia.org/wiki/Razdan,10.75,417,1,0,0,0,true
329,James Edward Kelly,https://en.wikipedia.org/wiki/James_Edward_Kelly,10.75,417,1,0,0,0,true
330,Lu Fang,https://en.wikipedia.org/wiki/Lu_Fang,10.75,417,1,0,0,0,true
331,1961 in Korea,https://en.wikipedia.org/wiki/1961_in_Korea,10.76,420,1,0,0,0,true
332,Bouffard,https://en.wikipedia.org/wiki/Bouffard,10.77,421,1,0,0,0,true
333,C17H26O3,https://en.wikipedia.org/wiki/C17H26O3,10.77,423,1,0,0,0,true
334,Bertola,https://en.wikipedia.org/wiki/Bertola,10.77,422,1,0,0,0,true
335,Ian Jenkins,https://en.wikipedia.org/wiki/Ian_Jenkins,10.78,425,1,0,0,0,true
336,George Washington House,https://en.wikipedia.org/wiki/George_Washington_House,10.78,426,1,0,0,0,true
337,Edward Rigby (disambiguation),https://en.wikipedia.org/wiki/Edward_Rigby_(disambiguation),10.78,426,1,0,0,0,true
338,Z Sagittae,https://en.wikipedia.org/wiki/Z_Sagittae,10.79,428,1,0,0,0,true
339,Frager,https://en.wikipedia.org/wiki/Frager,10.8,429,1,0,0,0,true
340,Tartar Chinese,https://en.wikipedia.org/wiki/Tartar_Chinese,10.8,429,1,0,0,0,true
341,SU-57 (disambiguation),https://en.wikipedia.org/wiki/SU-57_(disambiguation),10.8,430,1,0,0,0,true
342,Adam Warren,https://en.wikipedia.org/wiki/Adam_Warren,10.81,436,1,0,0,0,true
343,James McKee,https://en.wikipedia.org/wiki/James_McKee,10.81,437,1,0,0,0,true
344,Aleksidze,https://en.wikipedia.org/wiki/Aleksidze,10.81,432,1,0,0,0,true
345,HPF,https://en.wikipedia.org/wiki/HPF,10.82,438,1,0,0,0,true
346,Adamets,https://en.wikipedia.org/wiki/Adamets,10.83,440,1,0,0,0,true
347,The Vines,https://en.wikipedia.org/wiki/The_Vines,10.83,440,1,0,0,0,true
348,"Spring Valley, California","https://en.wikipedia.org/wiki/Spring_Valley,_California",10.83,440,1,0,0,0,true
349,Lurton,https://en.wikipedia.org/wiki/Lurton,10.84,441,1,0,0,0,true
350,Dunbabin,https://en.wikipedia.org/wiki/Dunbabin,10.84,442,1,0,0,0,true
351,Johnny Logan,https://en.wikipedia.org/wiki/Johnny_Logan,10.85,446,1,0,0,0,true
352,Xenophilus,https://en.wikipedia.org/wiki/Xenophilus,10.85,446,1,0,0,0,true
353,Edmund Lawrence,https://en.wikipedia.org/wiki/Edmund_Lawrence,10.85,446,1,0,0,0,true
354,Kaddour,https://en.wikipedia.org/wiki/Kaddour,10.86,447,1,0,0,0,true
355,Kalmanovich,https://en.wikipedia.org/wiki/Kalmanovich,10.86,447,1,0,0,0,true
356,Ian Kennedy (disambiguation),https://en.wikipedia.org/wiki/Ian_Kennedy_(disambiguation),10.87,452,1,0,0,0,true
357,Judge Pierce,https://en.wikipedia.org/wiki/Judge_Pierce,10.87,449,1,0,0,0,true
358,Adductor,https://en.wikipedia.org/wiki/Adductor,10.88,454,1,0,0,0,true
359,John Keeble (disambiguation),https://en.wikipedia.org/wiki/John_Keeble_(disambiguation),10.88,455,1,0,0,0,true
360,Groll,https://en.wikipedia.org/wiki/Groll,10.89,457,1,0,0,0,true
361,Tom nan Gamhna,https://en.wikipedia.org/wiki/Tom_nan_Gamhna,10.89,458,1,0,0,0,true
362,Judge O'Connell,https://en.wikipedia.org/wiki/Judge_O%27Connell,10.89,457,1,0,0,0,true
363,Goatwood,https://en.wikipedia.org/wiki/Goatwood,10.9,459,1,0,0,0,true
364,List of football clubs in the United Kingdom,https://en.wikipedia.org/wiki/List_of_football_clubs_in_the_United_Kingdom,10.9,459,1,0,0,0,true
365,José Calderón,https://en.wikipedia.org/wiki/Jos%C3%A9_Calder%C3%B3n,10.91,462,1,0,0,0,true
366,Jonathan Swift (disambiguation),https://en.wikipedia.org/wiki/Jonathan_Swift_(disambiguation),10.91,460,1,0,0,0,true
367,The Rebellion,https://en.wikipedia.org/wiki/The_Rebellion,10.91,464,1,0,0,0,true
368,Hydroxyvaleric acid,https://en.wikipedia.org/wiki/Hydroxyvaleric_acid,10.92,465,1,0,0,0,true
369,Kurier (disambiguation),https://en.wikipedia.org/wiki/Kurier_(disambiguation),10.92,465,1,0,0,0,true
370,Supreme Courts of Austria,https://en.wikipedia.org/wiki/Supreme_Courts_of_Austria,10.93,474,1,0,0,0,true
371,Voyage of the Damned (disambiguation),https://en.wikipedia.org/wiki/Voyage_of_the_Damned_(disambiguation),10.93,466,1,0,0,0,true
372,There Goes the Bride,https://en.wikipedia.org/wiki/There_Goes_the_Bride,10.93,466,1,0,0,0,true
373,Bilsland,https://en.wikipedia.org/wiki/Bilsland,10.94,477,1,0,0,0,true
374,Hanover Street,https://en.wikipedia.org/wiki/Hanover_Street,10.94,476,1,0,0,0,true
375,Quimby House,https://en.wikipedia.org/wiki/Quimby_House,10.95,478,1,0,0,0,true
376,Kelly Taylor (disambiguation),https://en.wikipedia.org/wiki/Kelly_Taylor_(disambiguation),10.95,478,1,0,0,0,true
377,Suicide squeeze,https://en.wikipedia.org/wiki/Suicide_squeeze,10.96,479,1,0,0,0,true
378,Sklansky,https://en.wikipedia.org/wiki/Sklansky,10.97,483,1,0,0,0,true
379,List of leaders of Georgia,https://en.wikipedia.org/wiki/List_of_leaders_of_Georgia,10.97,482,1,0,0,0,true
380,Semeleer,https://en.wikipedia.org/wiki/Semeleer,10.97,484,1,0,0,0,true
381,Federal Constitution,https://en.wikipedia.org/wiki/Federal_Constitution,10.98,487,1,0,0,0,true
382,Abellon,https://en.wikipedia.org/wiki/Abellon,10.98,487,1,0,0,0,true
383,Virtual gift,https://en.wikipedia.org/wiki/Virtual_gift,10.98,485,1,0,0,0,true
384,Donjon (disambiguation),https://en.wikipedia.org/wiki/Donjon_(disambiguation),10.99,489,1,0,0,0,true
385,Love Is Waiting,https://en.wikipedia.org/wiki/Love_Is_Waiting,10.99,489,1,0,0,0,true
386,Canadian Major Junior Hockey League,https://en.wikipedia.org/wiki/Canadian_Major_Junior_Hockey_League,11.0,490,1,0,0,0,true
387,PNS Aslat,https://en.wikipedia.org/wiki/PNS_Aslat,11.0,490,1,0,0,0,true
388,Finian's Rainbow (disambiguation),https://en.wikipedia.org/wiki/Finian%27s_Rainbow_(disambiguation),11.0,490,1,0,0,0,true
389,Grossmont,https://en.wikipedia.org/wiki/Grossmont,11.01,493,1,0,0,0,true
390,Magre (surname),https://en.wikipedia.org/wiki/Magre_(surname),11.01,492,1,0,0,0,true
391,Tareloppa,https://en.wikipedia.org/wiki/Tareloppa,11.02,494,1,0,0,0,true
392,Lingaiah,https://en.wikipedia.org/wiki/Lingaiah,11.02,494,1,0,0,0,true
393,Missouri Township,https://en.wikipedia.org/wiki/Missouri_Township,11.03,495,1,0,0,0,true
394,Rock rattlesnake,https://en.wikipedia.org/wiki/Rock_rattlesnake,11.03,495,1,0,0,0,true
395,Knezic,https://en.wikipedia.org/wiki/Knezic,11.04,497,1,0,0,0,true
396,Kuzmino,https://en.wikipedia.org/wiki/Kuzmino,11.04,498,1,0,0,0,true
397,MV Treasure,https://en.wikipedia.org/wiki/MV_Treasure,11.05,499,1,0,0,0,true
398,Liu Wan-yu,https://en.wikipedia.org/wiki/Liu_Wan-yu,11.05,500,1,0,0,0,true
399,Coos Bay (disambiguation),https://en.wikipedia.org/wiki/Coos_Bay_(disambiguation),11.05,500,1,0,0,0,true
400,"Sawara District, Fukuoka","https://en.wikipedia.org/wiki/Sawara_District,_Fukuoka",11.06,501,1,0,0,0,true
401,Galdiano,https://en.wikipedia.org/wiki/Galdiano,11.07,506,1,0,0,0,true
402,Farshchian (surname),https://en.wikipedia.org/wiki/Farshchian_(surname),11.07,505,1,0,0,0,true
403,Habib (disambiguation),https://en.wikipedia.org/wiki/Habib_(disambiguation),11.07,506,1,0,0,0,true
404,AACM,https://en.wikipedia.org/wiki/AACM,11.09,508,1,0,0,0,true
405,Italian ship Lorenzo Marcello,https://en.wikipedia.org/wiki/Italian_ship_Lorenzo_Marcello,11.09,508,1,0,0,0,true
406,ٰĀsīr,https://en.wikipedia.org/wiki/%D9%B0%C4%80s%C4%ABr,11.09,508,1,0,0,0,true
407,PMOF,https://en.wikipedia.org/wiki/PMOF,11.1,509,1,0,0,0,true
408,Ozeki (surname),https://en.wikipedia.org/wiki/Ozeki_(surname),11.11,513,1,0,0,0,true
409,Feasel,https://en.wikipedia.org/wiki/Feasel,11.11,511,1,0,0,0,true
410,USS Manchester,https://en.wikipedia.org/wiki/USS_Manchester,11.11,513,1,0,0,0,true
411,Fire Station No. 5,https://en.wikipedia.org/wiki/Fire_Station_No._5,11.13,516,1,0,0,0,true
412,Daniel Harrington,https://en.wikipedia.org/wiki/Daniel_Harrington,11.13,516,1,0,0,0,true
413,CDOT,https://en.wikipedia.org/wiki/CDOT,11.13,516,1,0,0,0,true
414,Hanzon,https://en.wikipedia.org/wiki/Hanzon,11.13,516,1,0,0,0,true
415,Foradada (surname),https://en.wikipedia.org/wiki/Foradada_(surname),11.14,519,1,0,0,0,true
416,Coquelin,https://en.wikipedia.org/wiki/Coquelin,11.15,522,1,0,0,0,true
417,Dolinar,https://en.wikipedia.org/wiki/Dolinar,11.15,521,1,0,0,0,true
418,"Brava, Costa Rica","https://en.wikipedia.org/wiki/Brava,_Costa_Rica",11.15,521,1,0,0,0,true
419,Tynell,https://en.wikipedia.org/wiki/Tynell,11.16,524,1,0,0,0,true
420,Fireball (nickname),https://en.wikipedia.org/wiki/Fireball_(nickname),11.16,524,1,0,0,0,true
421,Northpoint,https://en.wikipedia.org/wiki/Northpoint,11.17,530,1,0,0,0,true
422,WKAZ,https://en.wikipedia.org/wiki/WKAZ,11.17,530,1,0,0,0,true
423,Ngwempisi,https://en.wikipedia.org/wiki/Ngwempisi,11.18,531,1,0,0,0,true
424,Regent Reef,https://en.wikipedia.org/wiki/Regent_Reef,11.19,534,1,0,0,0,true
425,Christine Harris,https://en.wikipedia.org/wiki/Christine_Harris,11.2,536,1,0,0,0,true
426,Quasten,https://en.wikipedia.org/wiki/Quasten,11.2,536,1,0,0,0,true
427,Knoxville campaign order of battle,https://en.wikipedia.org/wiki/Knoxville_campaign_order_of_battle,11.21,537,1,0,0,0,true
428,Töpffer,https://en.wikipedia.org/wiki/T%C3%B6pffer,11.21,538,1,0,0,0,true
429,István Nagy,https://en.wikipedia.org/wiki/Istv%C3%A1n_Nagy,11.21,537,1,0,0,0,true
430,Rui Pedro,https://en.wikipedia.org/wiki/Rui_Pedro,11.22,539,1,0,0,0,true
431,Hosam,https://en.wikipedia.org/wiki/Hosam,11.23,541,1,0,0,0,true
432,Knobstick,https://en.wikipedia.org/wiki/Knobstick,11.23,542,1,0,0,0,true
433,Schapelle,https://en.wikipedia.org/wiki/Schapelle,11.24,543,1,0,0,0,true
434,Restivo,https://en.wikipedia.org/wiki/Restivo,11.24,546,1,0,0,0,true
435,Radio Africa (disambiguation),https://en.wikipedia.org/wiki/Radio_Africa_(disambiguation),11.25,550,1,0,0,0,true
436,Quina,https://en.wikipedia.org/wiki/Quina,11.25,549,1,0,0,0,true
437,AUN (disambiguation),https://en.wikipedia.org/wiki/AUN_(disambiguation),11.26,553,1,0,0,0,true
438,P85,https://en.wikipedia.org/wiki/P85,11.27,554,1,0,0,0,true
439,Berstad,https://en.wikipedia.org/wiki/Berstad,11.28,556,1,0,0,0,true
440,Richland Airport,https://en.wikipedia.org/wiki/Richland_Airport,11.29,557,1,0,0,0,true
441,Bednarz Cove,https://en.wikipedia.org/wiki/Bednarz_Cove,11.3,562,1,0,0,0,true
442,Setup (music),https://en.wikipedia.org/wiki/Setup_(music),11.3,559,1,0,0,0,true
443,Tamargo,https://en.wikipedia.org/wiki/Tamargo,11.31,563,1,0,0,0,true
444,Zabawski,https://en.wikipedia.org/wiki/Zabawski,11.31,563,1,0,0,0,true
445,Geneva Township,https://en.wikipedia.org/wiki/Geneva_Township,11.32,564,1,0,0,0,true
446,Kosov (surname),https://en.wikipedia.org/wiki/Kosov_(surname),11.33,569,1,0,0,0,true
447,Mark Hammond,https://en.wikipedia.org/wiki/Mark_Hammond,11.33,568,1,0,0,0,true
448,Cornus (disambiguation),https://en.wikipedia.org/wiki/Cornus_(disambiguation),11.34,570,1,0,0,0,true
449,Negrea (surname),https://en.wikipedia.org/wiki/Negrea_(surname),11.34,570,1,0,0,0,true
450,Soyo (disambiguation),https://en.wikipedia.org/wiki/Soyo_(disambiguation),11.35,571,1,0,0,0,true
451,Mullica,https://en.wikipedia.org/wiki/Mullica,11.35,572,1,0,0,0,true
452,Lists of violinists,https://en.wikipedia.org/wiki/Lists_of_violinists,11.36,573,1,0,0,0,true
453,ADIC,https://en.wikipedia.org/wiki/ADIC,11.36,574,1,0,0,0,true
454,Light in Your Eyes (disambiguation),https://en.wikipedia.org/wiki/Light_in_Your_Eyes_(disambiguation),11.36,574,1,0,0,0,true
455,Döhl,https://en.wikipedia.org/wiki/D%C3%B6hl,11.37,575,1,0,0,0,true
456,Depo,https://en.wikipedia.org/wiki/Depo,11.37,579,1,0,0,0,true
457,Sean Douglas,https://en.wikipedia.org/wiki/Sean_Douglas,11.38,581,1,0,0,0,true
458,Defence of the Realm (disambiguation),https://en.wikipedia.org/wiki/Defence_of_the_Realm_(disambiguation),11.39,584,1,0,0,0,true
459,Bandar Bukit Puchong 1,https://en.wikipedia.org/wiki/Bandar_Bukit_Puchong_1,11.4,586,1,0,0,0,true
460,Willapa,https://en.wikipedia.org/wiki/Willapa,11.4,587,1,0,0,0,true
461,Dyne (name),https://en.wikipedia.org/wiki/Dyne_(name),11.41,588,1,0,0,0,true
462,Jusic,https://en.wikipedia.org/wiki/Jusic,11.42,589,1,0,0,0,true
463,Chuu (disambiguation),https://en.wikipedia.org/wiki/Chuu_(disambiguation),11.42,589,1,0,0,0,true
464,Puyuma,https://en.wikipedia.org/wiki/Puyuma,11.43,591,1,0,0,0,true
465,Călmățui,https://en.wikipedia.org/wiki/C%C4%83lm%C4%83%C8%9Bui,11.44,592,1,0,0,0,true
466,A Walk in the Sun,https://en.wikipedia.org/wiki/A_Walk_in_the_Sun,11.44,592,1,0,0,0,true
467,Marstrand (surname),https://en.wikipedia.org/wiki/Marstrand_(surname),11.45,593,1,0,0,0,true
468,Fast and Loose,https://en.wikipedia.org/wiki/Fast_and_Loose,11.46,595,1,0,0,0,true
469,Akasaki,https://en.wikipedia.org/wiki/Akasaki,11.46,597,1,0,0,0,true
470,Daniel Scott,https://en.wikipedia.org/wiki/Daniel_Scott,11.48,602,1,0,0,0,true
471,Quelite,https://en.wikipedia.org/wiki/Quelite,11.49,603,1,0,0,0,true
472,Brian Kavanagh,https://en.wikipedia.org/wiki/Brian_Kavanagh,11.49,604,1,0,0,0,true
473,CICM,https://en.wikipedia.org/wiki/CICM,11.5,606,1,0,0,0,true
474,Matt Schultz (disambiguation),https://en.wikipedia.org/wiki/Matt_Schultz_(disambiguation),11.5,606,1,0,0,0,true
475,Jonathan Gibson,https://en.wikipedia.org/wiki/Jonathan_Gibson,11.52,609,1,0,0,0,true
476,Abderites,https://en.wikipedia.org/wiki/Abderites,11.53,612,1,0,0,0,true
477,Battey,https://en.wikipedia.org/wiki/Battey,11.53,612,1,0,0,0,true
478,Pope Michael,https://en.wikipedia.org/wiki/Pope_Michael,11.53,612,1,0,0,0,true
479,Barnet (given name),https://en.wikipedia.org/wiki/Barnet_(given_name),11.55,615,1,0,0,0,true
480,Herle (surname),https://en.wikipedia.org/wiki/Herle_(surname),11.56,617,1,0,0,0,true
481,Lilaste,https://en.wikipedia.org/wiki/Lilaste,11.58,621,1,0,0,0,true
482,Francis Scully,https://en.wikipedia.org/wiki/Francis_Scully,11.59,624,1,0,0,0,true
483,2002 in NASCAR,https://en.wikipedia.org/wiki/2002_in_NASCAR,11.61,629,1,0,0,0,true
484,Hexosyltransferase,https://en.wikipedia.org/wiki/Hexosyltransferase,11.63,632,1,0,0,0,true
485,John Popham,https://en.wikipedia.org/wiki/John_Popham,11.63,632,1,0,0,0,true
486,Westling,https://en.wikipedia.org/wiki/Westling,11.64,638,1,0,0,0,true
487,Praja Parishad,https://en.wikipedia.org/wiki/Praja_Parishad,11.64,639,1,0,0,0,true
488,Bisha (disambiguation),https://en.wikipedia.org/wiki/Bisha_(disambiguation),11.65,643,1,0,0,0,true
489,G. grandis,https://en.wikipedia.org/wiki/G._grandis,11.65,641,1,0,0,0,true
490,Saračević,https://en.wikipedia.org/wiki/Sara%C4%8Devi%C4%87,11.65,641,1,0,0,0,true
491,Autumn in New York,https://en.wikipedia.org/wiki/Autumn_in_New_York,11.66,645,1,0,0,0,true
492,Disenchantment (disambiguation),https://en.wikipedia.org/wiki/Disenchantment_(disambiguation),11.67,647,1,0,0,0,true
493,The George Inn,https://en.wikipedia.org/wiki/The_George_Inn,11.67,647,1,0,0,0,true
494,Devey,https://en.wikipedia.org/wiki/Devey,11.69,649,1,0,0,0,true
495,Politics of Wikipedia,https://en.wikipedia.org/wiki/Politics_of_Wikipedia,11.69,651,1,0,0,0,true
496,RVI,https://en.wikipedia.org/wiki/RVI,11.71,655,1,0,0,0,true
497,Legitimate use of force,https://en.wikipedia.org/wiki/Legitimate_use_of_force,11.71,654,1,0,0,0,true
498,OGE,https://en.wikipedia.org/wiki/OGE,11.72,656,1,0,0,0,true
499,Chakravakam,https://en.wikipedia.org/wiki/Chakravakam,11.73,658,1,0,0,0,true
500,Taenidia,https://en.wikipedia.org/wiki/Taenidia,11.74,660,1,0,0,0,true
501,Holy Bowl,https://en.wikipedia.org/wiki/Holy_Bowl,11.76,663,1,0,0,0,true
502,Rafsanjani (surname),https://en.wikipedia.org/wiki/Rafsanjani_(surname),11.76,663,1,0,0,0,true
503,Dark moon (disambiguation),https://en.wikipedia.org/wiki/Dark_moon_(disambiguation),11.77,665,1,0,0,0,false
504,WWII (disambiguation),https://en.wikipedia.org/wiki/WWII_(disambiguation),11.77,666,1,0,0,0,false
505,Strange Affair,https://en.wikipedia.org/wiki/Strange_Affair,11.79,669,1,0,0,0,false
506,Secret recipe,https://en.wikipedia.org/wiki/Secret_recipe,11.8,672,1,0,0,0,false
507,The Swing,https://en.wikipedia.org/wiki/The_Swing,11.82,674,1,0,0,0,false
508,Model A,https://en.wikipedia.org/wiki/Model_A,11.82,674,1,0,0,0,false
509,White Slave,https://en.wikipedia.org/wiki/White_Slave,11.84,679,1,0,0,0,false
510,Francis Barrett,https://en.wikipedia.org/wiki/Francis_Barrett,11.84,677,1,0,0,0,false
511,Engine cart,https://en.wikipedia.org/wiki/Engine_cart,11.84,677,1,0,0,0,false
512,List of storms named Gladys,https://en.wikipedia.org/wiki/List_of_storms_named_Gladys,11.85,680,1,0,0,0,false
513,Hermitage Plantation,https://en.wikipedia.org/wiki/Hermitage_Plantation,11.87,683,1,0,0,0,false
514,EIIR,https://en.wikipedia.org/wiki/EIIR,11.87,683,1,0,0,0,false
515,Nicholas Jackson,https://en.wikipedia.org/wiki/Nicholas_Jackson,11.88,684,1,0,0,0,false
516,Tappeh,https://en.wikipedia.org/wiki/Tappeh,11.88,685,1,0,0,0,false
517,Nagoya Future Culture College,https://en.wikipedia.org/wiki/Nagoya_Future_Culture_College,11.89,687,1,0,0,0,false
518,Matt Simpson,https://en.wikipedia.org/wiki/Matt_Simpson,11.91,691,1,0,0,0,false
519,Boss Life (disambiguation),https://en.wikipedia.org/wiki/Boss_Life_(disambiguation),11.91,693,1,0,0,0,false
520,"House, North Carolina","https://en.wikipedia.org/wiki/House,_North_Carolina",11.91,693,1,0,0,0,false
521,Power star,https://en.wikipedia.org/wiki/Power_star,11.93,700,1,0,0,0,false
522,Slouching Towards Bethlehem (disambiguation),https://en.wikipedia.org/wiki/Slouching_Towards_Bethlehem_(disambiguation),11.93,700,1,0,0,0,false
523,José Manuel Rodríguez,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Rodr%C3%ADguez,11.93,699,1,0,0,0,false
